# tot_MC_steps : 4,194,304
  2.000000000000  0.517382621765  0.003891865024  1.317215204239  0.016673680395 -1.781829476357  0.000133831287  0.000126083440  0.000112513182
  1.772870252562  0.493580371141  0.003308432642  1.284806132317  0.013394192792 -1.779198169708  0.000135641400  0.000142203236  0.000083656414
  1.571534466210  0.458630800247  0.002877522726  1.220302700996  0.011214231141 -1.774848103523  0.000138012023  0.000107998203  0.000070601440
  1.393063353010  0.409097254276  0.002596569248  1.120126247406  0.009518595412 -1.767842650414  0.000141318131  0.000056169287  0.000060047078
  1.234860289243  0.349594235420  0.002320697997  1.005003213882  0.007660917472 -1.756985425949  0.000146462262  0.000000763393  0.000052629934
  1.094623536435  0.281880110502  0.002004152862  0.872937381268  0.006157547235 -1.740794181824  0.000154291236  0.000018710038  0.000045696321
  0.970312752750  0.209048420191  0.001629589242  0.730876863003  0.004815141205 -1.717365026474  0.000164277910  0.000003133726  0.000040114552
  0.860119307516  0.136058494449  0.001198300510  0.579790711403  0.003708630335 -1.684194803238  0.000176604924  0.000019561208  0.000033720720
  0.762439966975  0.071539871395  0.000692002301  0.424069464207  0.002738806419 -1.637949943542  0.000190755280  0.000037249236  0.000025800256
  0.675853568407  0.027459705248  0.000258840882  0.274318546057  0.001879962976 -1.574769020081  0.000202971598  0.000012460048  0.000012749919
  0.599100343258  0.008660710417  0.000050895243  0.161066412926  0.001032262109 -1.492368578911  0.000202946845  0.000001517823  0.000005652811
  0.531063588431  0.003245562315  0.000009075032  0.097559213638  0.000589457748 -1.392857432365  0.000185936267 -0.000004433386  0.000005354226
  0.470753419074  0.001604978344  0.000002448373  0.065464600921  0.000426009734 -1.282108664513  0.000158638257 -0.000001143722  0.000005506042
  0.417292366485  0.000970383582  0.000000978379  0.047297306359  0.000365665765 -1.167048811913  0.000126582236  0.000004680944  0.000005298573
  0.369902611581  0.000678566110  0.000000520826  0.036299247295  0.000355773547 -1.053746104240  0.000096530661  0.000003721041  0.000005512781
  0.327894668208  0.000524575124  0.000000376034  0.028897071257  0.000406362524 -0.946214199066  0.000070740607  0.000001092092  0.000005561373
  0.290657351620  0.000434509187  0.000000298776  0.022699372843  0.000490241626 -0.846562504768  0.000051768555  0.000008047326  0.000005378734
  0.257648886188  0.000379350793  0.000000254049  0.019753014669  0.000548517564 -0.755531132221  0.000037643713  0.000004379370  0.000005416181
  0.228389022964  0.000342489395  0.000000233184  0.016677375883  0.000649465423 -0.673162221909  0.000027683664 -0.000001710840  0.000005488415
  0.202452052413  0.000317453087  0.000000216692  0.015490909107  0.000701427634 -0.599049866199  0.000020270647 -0.000006204529  0.000005448560
  0.179460610646  0.000298954605  0.000000202905  0.012263143435  0.000877705636 -0.532615661621  0.000015884913  0.000008487317  0.000005340156
  0.159080189061  0.000285465299  0.000000198886  0.009728762321  0.001126835588 -0.473214507103  0.000012776790 -0.000002339133  0.000005341514
  0.141014267479  0.000275944039  0.000000188628  0.009595487267  0.001130652847 -0.420241594315  0.000011475991 -0.000000882661  0.000005470720
  0.125000000000  0.000268294243  0.000000190368  0.006271034013  0.001763863140 -0.373060494661  0.000010373414 -0.000001505599  0.000005139244
