  2.000000000000  0.522639572620  0.003810194787  1.385811924934  0.016639964655 -1.787683248520  0.000134311922  0.071552567184  0.000255648833
  1.772870252562  0.494060814381  0.003314115573  1.332925081253  0.013608765788 -1.784736037254  0.000135951501  0.070642597973  0.000248386466
  1.571534466210  0.460218846798  0.002950723749  1.281920433044  0.011499409564 -1.780113101006  0.000138699092  0.069939807057  0.000241767120
  1.393063353010  0.416408270597  0.002627993701  1.205184817314  0.009893360548 -1.772907257080  0.000142437901  0.069586403668  0.000235053405
  1.234860289243  0.361522704363  0.002320965054  1.100267767906  0.008359608240 -1.761929154396  0.000147528976  0.069550439715  0.000226034143
  1.094623536435  0.297257065773  0.002004682086  0.975226700306  0.006836898625 -1.745698571205  0.000154205161  0.069835424423  0.000215609543
  0.970312752750  0.226364418864  0.001640287344  0.835751712322  0.005420406815 -1.722287774086  0.000162818018  0.070328742266  0.000203128147
  0.860119307516  0.155121564865  0.001218220918  0.691537737846  0.004169887397 -1.689220786095  0.000173674969  0.070951260626  0.000187217520
  0.762439966975  0.090319663286  0.000783694675  0.542458891869  0.003166758455 -1.643337249756  0.000186687263  0.071391195059  0.000167383609
  0.675853568407  0.041625469923  0.000381501362  0.396797358990  0.002349819755 -1.580984115601  0.000198514870  0.070940881968  0.000143446989
  0.599100343258  0.014925751835  0.000123451915  0.268552035093  0.001594341709 -1.499572515488  0.000200721348  0.068530164659  0.000115961397
  0.531063588431  0.004961549304  0.000026326197  0.172079175711  0.000897024700 -1.400344848633  0.000187500584  0.063833594322  0.000087175678
  0.470753419074  0.002001466230  0.000004921961  0.109073698521  0.000462322583 -1.289131283760  0.000159905292  0.057851638645  0.000060909602
  0.417292366485  0.001076276880  0.000001297288  0.072991803288  0.000299258041 -1.173389554024  0.000127712818  0.051759872586  0.000042473097
  0.369902611581  0.000711277360  0.000000584566  0.051304608583  0.000276958861 -1.059409856796  0.000097645840  0.046054691076  0.000029715791
  0.327894668208  0.000537663989  0.000000385103  0.038644511253  0.000310283795 -0.951264679432  0.000072411487  0.040879722685  0.000021600257
  0.290657351620  0.000439887081  0.000000299824  0.029275072739  0.000382121012 -0.851039230824  0.000052889449  0.036267712712  0.000016332922
  0.257648886188  0.000382241415  0.000000272683  0.024250997230  0.000468974700 -0.759533762932  0.000038537801  0.032184142619  0.000012640506
  0.228389022964  0.000343426946  0.000000241489  0.018883289769  0.000589473639 -0.676710009575  0.000027888400  0.028537038714  0.000010086830
  0.202452052413  0.000317480095  0.000000220339  0.015673657879  0.000702403660 -0.602190136909  0.000021140391  0.025299688801  0.000008422713
  0.179460610646  0.000299247098  0.000000208424  0.013760547154  0.000805129006 -0.535410940647  0.000016033177  0.022421075031  0.000007301466
  0.159080189061  0.000285928254  0.000000194420  0.011424462311  0.000946763437 -0.475696355104  0.000013232607  0.019882984459  0.000006852360
  0.141014267479  0.000275741797  0.000000190526  0.008044450544  0.001346452860 -0.422441601753  0.000011444085  0.017619676888  0.000006097888
  0.125000000000  0.000269044453  0.000000186259  0.010683009401  0.001021198113 -0.374995917082  0.000010342287  0.015631912276  0.000006118960
