  2.000000000000  0.546617925167  0.003524114378  1.532892227173  0.017842222005 -1.793754100800  0.000133065740  0.099248364568  0.000266166608
  1.772870252562  0.515098035336  0.003026779741  1.473414659500  0.014248545282 -1.790526390076  0.000135238719  0.097984381020  0.000259806548
  1.571534466210  0.475669801235  0.002773399232  1.390417218208  0.012364484370 -1.785645127296  0.000137968003  0.097209312022  0.000252364262
  1.393063353010  0.428426563740  0.002481497359  1.295500636101  0.010591438040 -1.778204560280  0.000141910728  0.096862293780  0.000245295523
  1.234860289243  0.372269988060  0.002180552576  1.184962630272  0.008872733451 -1.767032980919  0.000147375351  0.096941404045  0.000236718886
  1.094623536435  0.308028906584  0.001872700406  1.060935497284  0.007112526335 -1.750628471375  0.000154723311  0.097426906228  0.000226057004
  0.970312752750  0.239318400621  0.001538743963  0.928177356720  0.005670147017 -1.727113604546  0.000164259734  0.098254859447  0.000211953753
  0.860119307516  0.171187341213  0.001170691685  0.795308709145  0.004470808897 -1.694103717804  0.000175629946  0.099238201976  0.000195201341
  0.762439966975  0.107902906835  0.000774109154  0.658599019051  0.003382377326 -1.648532152176  0.000188275080  0.099983006716  0.000175829788
  0.675853568407  0.056519418955  0.000421426113  0.518858015537  0.002524246229 -1.586880445480  0.000199039670  0.099776215851  0.000154488604
  0.599100343258  0.023945547640  0.000173255845  0.388653218746  0.001808048226 -1.506587624550  0.000201320290  0.097490116954  0.000131696739
  0.531063588431  0.008660575375  0.000051710020  0.275869786739  0.001160807908 -1.408313155174  0.000188184626  0.092398189008  0.000107335138
  0.470753419074  0.003192592412  0.000012500459  0.187702804804  0.000661573838 -1.297301411629  0.000160731084  0.085025608540  0.000081937782
  0.417292366485  0.001447662129  0.000003043179  0.127114579082  0.000366653228 -1.181146979332  0.000128405140  0.076772339642  0.000060039249
  0.369902611581  0.000839069718  0.000000923395  0.087938092649  0.000236691689 -1.066481947899  0.000097361168  0.068644627929  0.000043380649
  0.327894668208  0.000586259528  0.000000469158  0.062936082482  0.000224967866 -0.957609057426  0.000071721624  0.061110090464  0.000031751857
  0.290657351620  0.000462260068  0.000000334429  0.046794410795  0.000261438254 -0.856702506542  0.000052200550  0.054304584861  0.000023710771
  0.257648886188  0.000392125512  0.000000267387  0.035518575460  0.000318174658 -0.764575183392  0.000038262089  0.048194132745  0.000018189954
  0.228389022964  0.000349124108  0.000000242606  0.028085460886  0.000401581608 -0.681175112724  0.000027794575  0.042755410075  0.000013953068
  0.202452052413  0.000320450723  0.000000219123  0.022244898602  0.000496232591 -0.606144130230  0.000020314266  0.037917304784  0.000011367381
  0.179460610646  0.000300534535  0.000000203660  0.017043467611  0.000636107987 -0.538913726807  0.000015740728  0.033614065498  0.000009433878
  0.159080189061  0.000286838651  0.000000199296  0.014721066691  0.000746721751 -0.478822380304  0.000013100504  0.029805557802  0.000007904621
  0.141014267479  0.000276834413  0.000000193021  0.013251556084  0.000830391771 -0.425209790468  0.000011657718  0.026433473453  0.000007225818
  0.125000000000  0.000269285549  0.000000186775  0.010590270162  0.001033725217 -0.377450138330  0.000010334831  0.023420067504  0.000006411748
